word,count
ซี้ซั้ว,315
โดปามีน,1943
ในทางปฏิบัติ,14272
เราะร้าย,75
ฮึกฮัก,44
ตายโคม,26
วจีทุจริต,628
คว้างเคว้ง,130
สุภา,225025
ปริปาก,1300
พีจีแอล,15
อีดำอีแดง,1167
นักโฆษณา,1133
เสือหิว,763
พิธีแตก,11
ส่วนมาก,144726
ถิ่นฐานบ้านช่อง,54
โมโนเรล,1433
ประชัน,25446
หละ,424580
ภุมเทวดา,439
วิศวะ,36939
ทอร์นาโด,3857
เครื่องประดาน้ำ,4
จัดทำ,468294
พรรคนาวิกโยธิน,14
สมุดเยี่ยม,11293
นักท่องเที่ยว,308223
ข้าวกลาง,1620
ตีเข่า,466
ง่วนอยู่กับ,435
วธุกา,12
วับแวบ,7
แยงแย่,5
การเจาะ,48420
แฉะแบะ,21
วางผังเมือง,2477
สรุง,17
ออกวิทยุ,46
คำวิจารณ์,11358
โอสถศาลา,129
ผาหอม,420
ยุทธวินัย,4
สติลอย,23
หรึอ,88
เลฮาวาซู,0
อุณาโลม,677
ผัคคุณ,914
ผู้นำเข้า,34143
เรื่อง,8941209
ถือหูโทรศัพท์,12
พลตำรวจตรี,2171
ร้องเรือ,56
สงครามโลก,30926
อีรม,30
สรุโนก,2
เสือร้องไห้,1055
หลัง,5837053
ฮัทช์,377
เพียร,66907
เจ้าประคู้น,18
ทอท.,13684
สังปะลิเหงะ,5
ช้างต่อ,132
นกกระจอกทอง,19
น่ารื่นรมย์,4785
ใจมือ,1644
คูปอง,192871
เถรวาท,4503
พระอินทร์,5783
ครุ่นคิด,6030
ทุ,28392301
จำหนับ,5
คอยโอกาส,900
ปุลินท์,1
ผลไม้กระป๋อง,1173
เห็นอ้ม,18
ความอาย,1367
กวางทอง,1197
ฉันวุติ,4
ไบเซ็กชวล,902
บัตรรายการ,220
ละทิ้ง,25062
ลับตาคน,810
ละครสัตว์,3867
อิสระ,523814
แอตแลนต้าเกมส์,6
เบราซ,59
เท้าสาน,180
ซูบผอม,952
กระหมุ่น,2
คำหลวง,1343
ส้มเช้า,130
แม็พ,332
ขัดถู,7492
แคว้ง,86
สามิกะ,1
หลักฐานเป็นหนังสือ,574
โทษโพย,9
พญานาค,34045
ชยา,46105
การเทิดพระเกียรติ,982
มอนทรีออล,4595
หักล้างถางพง,28
การหาเหตุ,421
วชิรหัตถ์,6
หอจดหมายเหตุ,5556
ประมาณตัว,435
กูฏ,14601
ฤดูหนาว,92814
ปนัดดา,8766
นายกเทศมนตรี,48197
ทหารกองประจำการ,1756
ชายป่า,1107
ตักษัย,451
ป้าง,1293
สงบสติอารมณ์,2369
คอเคซอยด์,26
สุข,4063306
พูดโทรศัพท์,345
ฟอกซ์,1586
ไฮไลต์,46640
ใบเสมา,2425
สถานบันเทิง,25267
มูรธา,207
ขนบ,51486
บราวนีย์,3
ขับถ่าย,32064
แย่มาก,11813
ดวจ,261
บุษราคัม,7952
เฟมินิสต์,1068
พระไอยการ,114
ใส่รหัส,15609
ทันธ์,9
การออกเสียงประชามติ,1663
ความห่วงใย,24518
มองโลกในแง่ดี,9419
เทพชุมนุม,272
ฮันนีมูน,6397
กาศิก,12
ภูดาด,2
เมย์,49735
อนุสนธิ,612
ชุดคำสั่ง,7918
พิจารณ์,43459
พลัม,13256
บีทีเอส,15017
ไปยาล,323
งัก,49318
ตั้งเค้า,416
รวดเร็ว,3019785
พระนางเธอ,152
กระทรวงศึกษาฯ,385
มละ,337101
นั่นสิ,3077
ชี้ชวน,8489
แถบบันทึกเสียง,470
ธนาคารพาณิชย์,12956
พจนีย์,661
เต็มกำลัง,24664
หนอนบ่อนไส้,487
ความชื้น,225825
ต้มข่า,6031
ตะล่อมป้อม,1
หลังจากที่,299055
ซาร์ดีน,2608
กลัวเมีย,827
ทำคุณ,7112
นวกะ,1439
ทันทีทันควัน,951
รีไซเคิล,96712
กรัชกาย,282
ร่ำร่ำ,49
สายยู,980
เหนี่ยง,293
เอะใจ,2627
หมิ่นพระบรมเดชานุภาพ,669
ตะเครียว,13
ขึ้นสาย,721
ชักใบให้เรือเสีย,51
กลอนสด,295
จุดโฟกัส,7696
เตรียมใจ,9875
เรียว,80996
ยักยอก,9033
วิวาหมงคล,72
ภาพยนตร์โทรทัศน์,491
เก็บกวาด,3914
ขีดอันตราย,506
ที่เกิด,754627
ส่งปิ่นโต,75
เส้นผ่าศูนย์กลาง,20623
ตู้เกม,8180
ช้าปี่,17
ที่หนึ่ง,79456
อินโฟร์,2974
มักฏะ,6
กระแสตรง,11315
เครือ,996180
กรุงธน,20370
เสาแพนก,1
หิรัณย์,586
อีเวนท์,16308
แกล้งดิน,219
ครั้งก่อน,40740
พลุ้ย,497
ศาลเพียงตา,219
หมูหย็อง,408
แยกย่อย,5262
อืด,23151
ของรางวัล,165974
ยังชั่ว,630
ตะค้าน,32
นวดข้าว,3604
ยักคิ้วหลิ่วตา,72
วาตะ,13628
นิรมาน,66
ทิ้งถ่อน,108
มหัศจรรย์ใจ,202
ครั่นครื้น,35
มงคลวาร,93
สเปกโทรสโคป,51
ฟันคลื่น,59
ผ้ามัดหมี่,971
เมโสโปเตเมีย,1149
ซันดิกันบายัน,0
ป่าดงดิบ,4096
ปฐมดุสิต,14
เหลือกินเหลือใช้,628
ดาษดา,398
วุฒิ,457747
มังส,29213
หญ้าเอ็นยืด,109
เปิดคดี,376
องค์การอุตสาหกรรมห้องเย็น,10
วิจุณ,78
จารกรรม,3407
ลายขัด,471
บู่ทะเล,27
แฟลกซ์,2966
ปัทมปาณี,370
ไอพ็อด,74
มัชวิรัติ,1
มะขาม,71302
ซีเรียม,709
ฟังได้,15522
หางแมงป่อง,104
เกทับ,976
ทัศนศาสตร์,404
พูดไม่ถูก,476
วิสาขะ,768
นิพิท,58
ลิปิการ,127
ความนัย,1157
ย้อม,91311
ฟาดหัวฟาดหาง,18
นากบุด,8
พรหมสูตร,695
รัง,980818
สองตาก็ไม่แล,3
ยะยับ,16
กุญชรเกษม,1
เดินลง,9373
ค๊อกแซคกี้,1
ลูกหนี้ชั้นต้น,68
คำนวณ,513673
ยาตนา,12
เทพสิง,305
วิลล์,70481
เดียระ,736
โนวา,11109
เงินคงคลัง,599
การปรับปรุง,358106
เตลุคู,2
เปรียบเทียบ,720358
ดูตาม้าตาเรือ,488
ฝ่อ,5217
ธุตตะ,1
หง่อง,49
อู่ซ่อมรถ,6695
นิคหะ,60
เฉท,3959
เป็นธรรมดา,14193
เจตมูลเพลิงฝรั่ง,4
เคร่า,380
อุรา,5231
น้ำมันถั่ว,2669
ปชต.,1528
ลอน,404888
จู,690747
โซเดียม,108568
คาดเดา,65282
ผ่าย,3147
ภยันตราย,3029
สินจ้างรางวัล,53
วิศวกรรมศาสตรบัณฑิต,5167
ธ.ค.,393621
ใฝ่,51741
กุญแจสายยู,31
บุคคลล้มละลายทุจริต,97
ลิ้นไก่สั้น,48
เข็มนาฬิกา,7865
จริยาปิฎก,88
ตะเบบูย่า,13
การถาง,375
ชรอกชรัง,1
ม้าใช้,410
กุกุธภัณฑ์,1
ดรีม,28342
ปะบุก,17
ชัด,1748588
ยกเก็จ,168
ยืนต้นตาย,661
กุ้งมังกร,4467
คำขอ,226072
ไล่ลม,993
ตะครุบ,1087
ชาติทหาร,551
ขึ้นฝั่ง,6359
คำชี้แจง,16930
คบไม้,155
แผ่แม่เบี้ย,323
พาทย์,2974
พี่น้อง,189646
แก้วน้ำ,29291
เฉพาะคน,19393
ชักซุงตามขวาง,2
เชงเลง,3
พิศวาส,4581
รูปหน้า,36523
ชีเปลือย,473
ไซท์,16631
มติมหาชน,207
การวิเคราะห์เนื้อหา,14993
แพ้ภัยตัว,337
ต่างจังหวัด,142612
กระบวนการยุติธรรม,23713
อาหารคาว,8979
ส้มโอ,22777
คอร์,760651
บุรพาจารย์,162
พรวดพราด,772
พลุ,40635
แผนนำร่อง,46
ข้างทาง,40635
เป็นเล่น,3610
อาเศียรวจนะ,1
สัญญาณอนาล็อก,304
ขัดผลประโยชน์,327
ฝักบัว,56020
โลง,73641
เทศกาลเข้าพรรษา,2348
ขื่อหมู่,0
พริกกระต่าย,2
